date,game_id,player_name,pts,reb,ast,pra,mp
2025-11-17,202511170CLE,Myles Turner,15.0,7.0,2.0,24.0,37:10
2025-11-17,202511170CLE,Ryan Rollins,24.0,3.0,5.0,32.0,28:46
2025-11-17,202511170CLE,Kyle Kuzma,10.0,5.0,2.0,17.0,24:09
2025-11-17,202511170CLE,Giannis Antetokounmpo,14.0,5.0,4.0,23.0,13:00
2025-11-17,202511170CLE,Gary Trent Jr.,12.0,2.0,0.0,14.0,31:27
2025-11-17,202511170CLE,Bobby Portis,11.0,6.0,0.0,17.0,26:43
2025-11-17,202511170CLE,Cole Anthony,4.0,1.0,8.0,13.0,21:30
2025-11-17,202511170CLE,Jericho Sims,2.0,2.0,1.0,5.0,11:31
2025-11-17,202511170CLE,Gary Harris,2.0,0.0,0.0,2.0,5:15
2025-11-17,202511170CLE,Thanasis Antetokounmpo,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170CLE,Amir Coffey,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170CLE,Andre Jackson Jr.,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170CLE,Pete Nance,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170CLE,Mark Sears,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170CLE,Evan Mobley,14.0,6.0,6.0,26.0,36:02
2025-11-17,202511170CLE,Donovan Mitchell,37.0,5.0,7.0,49.0,35:45
2025-11-17,202511170CLE,Sam Merrill,20.0,5.0,0.0,25.0,27:52
2025-11-17,202511170CLE,De'Andre Hunter,11.0,5.0,1.0,17.0,25:35
2025-11-17,202511170CLE,Jarrett Allen,12.0,6.0,2.0,20.0,24:46
2025-11-17,202511170CLE,Dean Wade,5.0,8.0,3.0,16.0,27:32
2025-11-17,202511170CLE,Lonzo Ball,6.0,5.0,5.0,16.0,23:04
2025-11-17,202511170CLE,Craig Porter Jr.,11.0,1.0,0.0,12.0,20:08
2025-11-17,202511170CLE,Nae'Qwan Tomlin,2.0,2.0,1.0,5.0,12:11
2025-11-17,202511170CLE,Thomas Bryant,0.0,2.0,0.0,2.0,7:05
2025-11-17,202511170CLE,Larry Nance Jr.,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170CLE,Tyrese Proctor,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170DEN,Josh Giddey,21.0,14.0,6.0,41.0,30:19
2025-11-17,202511170DEN,Matas Buzelis,13.0,4.0,2.0,19.0,29:05
2025-11-17,202511170DEN,Nikola Vučević,8.0,9.0,6.0,23.0,29:00
2025-11-17,202511170DEN,Kevin Huerter,20.0,2.0,1.0,23.0,24:00
2025-11-17,202511170DEN,Isaac Okoro,2.0,1.0,1.0,4.0,19:57
2025-11-17,202511170DEN,Ayo Dosunmu,21.0,3.0,5.0,29.0,25:50
2025-11-17,202511170DEN,Jevon Carter,15.0,4.0,1.0,20.0,18:08
2025-11-17,202511170DEN,Dalen Terry,5.0,3.0,4.0,12.0,18:04
2025-11-17,202511170DEN,Jalen Smith,16.0,8.0,2.0,26.0,17:57
2025-11-17,202511170DEN,Patrick Williams,7.0,2.0,2.0,11.0,16:58
2025-11-17,202511170DEN,Julian Phillips,2.0,3.0,1.0,6.0,10:42
2025-11-17,202511170DEN,Noa Essengue,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170DEN,Nikola Jokić,36.0,18.0,13.0,67.0,38:38
2025-11-17,202511170DEN,Jamal Murray,34.0,11.0,4.0,49.0,38:16
2025-11-17,202511170DEN,Cameron Johnson,19.0,4.0,3.0,26.0,36:55
2025-11-17,202511170DEN,Peyton Watson,5.0,3.0,1.0,9.0,34:02
2025-11-17,202511170DEN,Aaron Gordon,24.0,10.0,0.0,34.0,32:25
2025-11-17,202511170DEN,Bruce Brown,0.0,2.0,0.0,2.0,22:32
2025-11-17,202511170DEN,Tim Hardaway Jr.,4.0,2.0,0.0,6.0,16:12
2025-11-17,202511170DEN,Jalen Pickett,3.0,1.0,0.0,4.0,10:27
2025-11-17,202511170DEN,Spencer Jones,0.0,0.0,0.0,0.0,6:01
2025-11-17,202511170DEN,Jonas Valančiūnas,2.0,2.0,0.0,4.0,4:33
2025-11-17,202511170DEN,Zeke Nnaji,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170DEN,Hunter Tyson,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170DET,Pascal Siakam,29.0,7.0,1.0,37.0,33:49
2025-11-17,202511170DET,Andrew Nembhard,15.0,1.0,4.0,20.0,31:31
2025-11-17,202511170DET,Jarace Walker,8.0,3.0,1.0,12.0,28:27
2025-11-17,202511170DET,Isaiah Jackson,16.0,10.0,3.0,29.0,26:35
2025-11-17,202511170DET,Bennedict Mathurin,25.0,3.0,2.0,30.0,25:15
2025-11-17,202511170DET,Ben Sheppard,4.0,4.0,4.0,12.0,28:41
2025-11-17,202511170DET,Jeremiah Robinson-Earl,4.0,9.0,0.0,13.0,20:22
2025-11-17,202511170DET,Tony Bradley,4.0,5.0,1.0,10.0,17:29
2025-11-17,202511170DET,T.J. McConnell,0.0,1.0,2.0,3.0,15:26
2025-11-17,202511170DET,Jay Huff,5.0,0.0,0.0,5.0,8:03
2025-11-17,202511170DET,Monte Morris,2.0,0.0,0.0,2.0,2:11
2025-11-17,202511170DET,Taelon Peter,0.0,0.0,1.0,1.0,2:11
2025-11-17,202511170DET,RayJ Dennis,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170DET,Duncan Robinson,13.0,2.0,4.0,19.0,34:17
2025-11-17,202511170DET,Daniss Jenkins,26.0,2.0,8.0,36.0,33:27
2025-11-17,202511170DET,Ron Holland,7.0,7.0,2.0,16.0,30:31
2025-11-17,202511170DET,Jalen Duren,31.0,15.0,3.0,49.0,28:34
2025-11-17,202511170DET,Isaiah Stewart,10.0,2.0,0.0,12.0,20:26
2025-11-17,202511170DET,Javonte Green,20.0,4.0,0.0,24.0,27:08
2025-11-17,202511170DET,Chaz Lanier,3.0,2.0,1.0,6.0,18:24
2025-11-17,202511170DET,Caris LeVert,8.0,5.0,8.0,21.0,17:26
2025-11-17,202511170DET,Wendell Moore Jr.,0.0,2.0,0.0,2.0,15:00
2025-11-17,202511170DET,Paul Reed,7.0,2.0,3.0,12.0,13:28
2025-11-17,202511170DET,Isaac Jones,2.0,0.0,0.0,2.0,1:19
2025-11-17,202511170DET,Tolu Smith,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170MIA,Landry Shamet,10.0,3.0,4.0,17.0,39:26
2025-11-17,202511170MIA,Mikal Bridges,23.0,3.0,4.0,30.0,39:13
2025-11-17,202511170MIA,Miles McBride,25.0,4.0,0.0,29.0,38:44
2025-11-17,202511170MIA,Karl-Anthony Towns,22.0,15.0,2.0,39.0,32:37
2025-11-17,202511170MIA,Mitchell Robinson,5.0,11.0,1.0,17.0,18:29
2025-11-17,202511170MIA,Josh Hart,14.0,5.0,9.0,28.0,34:05
2025-11-17,202511170MIA,Jordan Clarkson,14.0,3.0,3.0,20.0,26:03
2025-11-17,202511170MIA,Guerschon Yabusele,0.0,3.0,0.0,3.0,10:00
2025-11-17,202511170MIA,Mohamed Diawara,0.0,1.0,0.0,1.0,1:23
2025-11-17,202511170MIA,Pacome Dadiet,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170MIA,Tosan Evbuomwan,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170MIA,Ariel Hukporti,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170MIA,Tyler Kolek,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170MIA,Andrew Wiggins,6.0,4.0,4.0,14.0,32:57
2025-11-17,202511170MIA,Davion Mitchell,18.0,3.0,5.0,26.0,32:30
2025-11-17,202511170MIA,Norman Powell,19.0,1.0,3.0,23.0,31:43
2025-11-17,202511170MIA,Kel'el Ware,16.0,14.0,1.0,31.0,30:41
2025-11-17,202511170MIA,Pelle Larsson,13.0,7.0,4.0,24.0,26:16
2025-11-17,202511170MIA,Jaime Jaquez Jr.,13.0,1.0,4.0,18.0,32:28
2025-11-17,202511170MIA,Simone Fontecchio,14.0,4.0,3.0,21.0,20:36
2025-11-17,202511170MIA,Dru Smith,11.0,3.0,3.0,17.0,15:30
2025-11-17,202511170MIA,Nikola Jović,5.0,1.0,2.0,8.0,14:59
2025-11-17,202511170MIA,Keshad Johnson,0.0,2.0,0.0,2.0,2:20
2025-11-17,202511170MIA,Vladislav Goldin,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170MIA,Jahmir Young,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170MIN,Cooper Flagg,15.0,1.0,2.0,18.0,26:51
2025-11-17,202511170MIN,Moussa Cisse,5.0,10.0,0.0,15.0,25:30
2025-11-17,202511170MIN,P.J. Washington,13.0,7.0,2.0,22.0,24:53
2025-11-17,202511170MIN,Brandon Williams,15.0,5.0,2.0,22.0,24:17
2025-11-17,202511170MIN,Max Christie,1.0,0.0,1.0,2.0,18:45
2025-11-17,202511170MIN,Naji Marshall,7.0,3.0,0.0,10.0,23:15
2025-11-17,202511170MIN,D'Angelo Russell,8.0,2.0,4.0,14.0,22:24
2025-11-17,202511170MIN,Caleb Martin,6.0,3.0,1.0,10.0,17:33
2025-11-17,202511170MIN,Klay Thompson,7.0,0.0,0.0,7.0,17:11
2025-11-17,202511170MIN,Dwight Powell,0.0,5.0,1.0,6.0,16:33
2025-11-17,202511170MIN,Jaden Hardy,17.0,3.0,0.0,20.0,13:43
2025-11-17,202511170MIN,Miles Kelly,2.0,4.0,0.0,6.0,9:05
2025-11-17,202511170MIN,Anthony Edwards,13.0,4.0,3.0,20.0,29:24
2025-11-17,202511170MIN,Rudy Gobert,15.0,9.0,4.0,28.0,29:06
2025-11-17,202511170MIN,Julius Randle,12.0,6.0,4.0,22.0,26:54
2025-11-17,202511170MIN,Donte DiVincenzo,14.0,5.0,2.0,21.0,26:19
2025-11-17,202511170MIN,Jaden McDaniels,15.0,5.0,3.0,23.0,23:16
2025-11-17,202511170MIN,Naz Reid,22.0,12.0,2.0,36.0,22:34
2025-11-17,202511170MIN,Jaylen Clark,5.0,6.0,0.0,11.0,18:47
2025-11-17,202511170MIN,Mike Conley,5.0,2.0,3.0,10.0,15:41
2025-11-17,202511170MIN,Rob Dillingham,8.0,1.0,1.0,10.0,12:58
2025-11-17,202511170MIN,Leonard Miller,0.0,3.0,3.0,6.0,9:40
2025-11-17,202511170MIN,Joan Beringer,6.0,4.0,0.0,10.0,7:46
2025-11-17,202511170MIN,Bones Hyland,2.0,2.0,1.0,5.0,7:46
2025-11-17,202511170MIN,Joe Ingles,0.0,0.0,1.0,1.0,6:50
2025-11-17,202511170MIN,Johnny Juzang,3.0,0.0,0.0,3.0,2:59
2025-11-17,202511170NOP,Chet Holmgren,26.0,9.0,0.0,35.0,32:49
2025-11-17,202511170NOP,Shai Gilgeous-Alexander,23.0,2.0,8.0,33.0,28:56
2025-11-17,202511170NOP,Cason Wallace,7.0,2.0,4.0,13.0,28:17
2025-11-17,202511170NOP,Luguentz Dort,17.0,1.0,1.0,19.0,27:49
2025-11-17,202511170NOP,Isaiah Hartenstein,16.0,7.0,6.0,29.0,26:50
2025-11-17,202511170NOP,Isaiah Joe,14.0,3.0,4.0,21.0,26:12
2025-11-17,202511170NOP,Ajay Mitchell,11.0,2.0,1.0,14.0,25:51
2025-11-17,202511170NOP,Jaylin Williams,0.0,5.0,1.0,6.0,18:27
2025-11-17,202511170NOP,Branden Carlson,7.0,4.0,2.0,13.0,10:37
2025-11-17,202511170NOP,Brooks Barnhizer,2.0,2.0,1.0,5.0,7:10
2025-11-17,202511170NOP,Ousmane Dieng,0.0,0.0,2.0,2.0,4:19
2025-11-17,202511170NOP,Chris Youngblood,3.0,1.0,0.0,4.0,2:43
2025-11-17,202511170NOP,Alex Caruso,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170NOP,Trey Murphy III,18.0,5.0,1.0,24.0,33:21
2025-11-17,202511170NOP,Derik Queen,9.0,8.0,3.0,20.0,26:26
2025-11-17,202511170NOP,Herbert Jones,5.0,2.0,1.0,8.0,26:15
2025-11-17,202511170NOP,Jeremiah Fears,24.0,1.0,1.0,26.0,25:21
2025-11-17,202511170NOP,Yves Missi,6.0,2.0,2.0,10.0,21:54
2025-11-17,202511170NOP,Jordan Hawkins,11.0,2.0,6.0,19.0,25:24
2025-11-17,202511170NOP,Micah Peavy,16.0,4.0,4.0,24.0,24:10
2025-11-17,202511170NOP,Jose Alvarado,6.0,2.0,1.0,9.0,22:47
2025-11-17,202511170NOP,Karlo Matković,10.0,6.0,2.0,18.0,21:50
2025-11-17,202511170NOP,Bryce McGowens,4.0,3.0,0.0,7.0,12:32
2025-11-17,202511170NOP,DeAndre Jordan,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170NOP,Kevon Looney,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170PHI,James Harden,28.0,6.0,5.0,39.0,36:47
2025-11-17,202511170PHI,Ivica Zubac,14.0,13.0,1.0,28.0,33:56
2025-11-17,202511170PHI,Kobe Sanders,17.0,1.0,1.0,19.0,30:24
2025-11-17,202511170PHI,John Collins,11.0,7.0,0.0,18.0,27:15
2025-11-17,202511170PHI,Kris Dunn,7.0,2.0,5.0,14.0,27:06
2025-11-17,202511170PHI,Bogdan Bogdanović,9.0,7.0,5.0,21.0,26:29
2025-11-17,202511170PHI,Nicolas Batum,11.0,6.0,1.0,18.0,20:47
2025-11-17,202511170PHI,Brook Lopez,6.0,1.0,0.0,7.0,14:02
2025-11-17,202511170PHI,Cam Christie,2.0,0.0,0.0,2.0,12:01
2025-11-17,202511170PHI,Chris Paul,3.0,2.0,0.0,5.0,11:13
2025-11-17,202511170PHI,Kobe Brown,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170PHI,Yanic Konan Niederhauser,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170PHI,Jahmyl Telfort,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170PHI,Tyrese Maxey,39.0,3.0,6.0,48.0,40:57
2025-11-17,202511170PHI,Andre Drummond,14.0,18.0,0.0,32.0,37:56
2025-11-17,202511170PHI,VJ Edgecombe,14.0,6.0,6.0,26.0,37:19
2025-11-17,202511170PHI,Dominick Barlow,7.0,1.0,0.0,8.0,21:12
2025-11-17,202511170PHI,Paul George,9.0,7.0,3.0,19.0,21:06
2025-11-17,202511170PHI,Quentin Grimes,19.0,2.0,3.0,24.0,35:34
2025-11-17,202511170PHI,Trendon Watford,8.0,4.0,4.0,16.0,18:56
2025-11-17,202511170PHI,Justin Edwards,0.0,5.0,4.0,9.0,18:02
2025-11-17,202511170PHI,Jared McCain,0.0,0.0,0.0,0.0,5:06
2025-11-17,202511170PHI,Jabari Walker,0.0,0.0,0.0,0.0,3:52
2025-11-17,202511170PHI,Johni Broome,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170PHI,Eric Gordon,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170PHI,Kyle Lowry,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170TOR,Miles Bridges,22.0,8.0,3.0,33.0,38:29
2025-11-17,202511170TOR,Kon Knueppel,24.0,7.0,1.0,32.0,35:46
2025-11-17,202511170TOR,Ryan Kalkbrenner,7.0,10.0,0.0,17.0,28:28
2025-11-17,202511170TOR,LaMelo Ball,20.0,5.0,8.0,33.0,27:32
2025-11-17,202511170TOR,Sion James,0.0,5.0,2.0,7.0,24:55
2025-11-17,202511170TOR,Collin Sexton,17.0,3.0,2.0,22.0,27:45
2025-11-17,202511170TOR,Moussa Diabaté,8.0,7.0,2.0,17.0,19:35
2025-11-17,202511170TOR,Drew Peterson,1.0,1.0,1.0,3.0,16:08
2025-11-17,202511170TOR,Tre Mann,4.0,1.0,0.0,5.0,12:19
2025-11-17,202511170TOR,Pat Connaughton,5.0,1.0,0.0,6.0,9:03
2025-11-17,202511170TOR,Mason Plumlee,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170TOR,Grant Williams,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170TOR,Brandon Ingram,27.0,6.0,3.0,36.0,37:29
2025-11-17,202511170TOR,Scottie Barnes,16.0,6.0,6.0,28.0,33:18
2025-11-17,202511170TOR,RJ Barrett,16.0,3.0,3.0,22.0,32:54
2025-11-17,202511170TOR,Jakob Poeltl,13.0,9.0,1.0,23.0,31:41
2025-11-17,202511170TOR,Immanuel Quickley,15.0,10.0,4.0,29.0,31:05
2025-11-17,202511170TOR,Jamal Shead,2.0,2.0,4.0,8.0,20:11
2025-11-17,202511170TOR,Gradey Dick,10.0,1.0,2.0,13.0,19:21
2025-11-17,202511170TOR,Collin Murray-Boyles,4.0,1.0,1.0,6.0,15:22
2025-11-17,202511170TOR,Sandro Mamukelashvili,7.0,4.0,1.0,12.0,14:51
2025-11-17,202511170TOR,Ja'Kobe Walter,0.0,1.0,0.0,1.0,3:48
2025-11-17,202511170TOR,Jamison Battle,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170TOR,A.J. Lawson,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170TOR,Jonathan Mogbo,0.0,0.0,0.0,0.0,0:00
2025-11-17,202511170TOR,Garrett Temple,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180ATL,Cade Cunningham,25.0,6.0,10.0,41.0,33:49
2025-11-18,202511180ATL,Duncan Robinson,14.0,3.0,3.0,20.0,30:41
2025-11-18,202511180ATL,Daniss Jenkins,14.0,3.0,7.0,24.0,29:40
2025-11-18,202511180ATL,Jalen Duren,24.0,8.0,3.0,35.0,28:54
2025-11-18,202511180ATL,Isaiah Stewart,13.0,9.0,3.0,25.0,26:10
2025-11-18,202511180ATL,Javonte Green,9.0,3.0,1.0,13.0,28:37
2025-11-18,202511180ATL,Ausar Thompson,6.0,2.0,0.0,8.0,23:45
2025-11-18,202511180ATL,Ron Holland,2.0,1.0,1.0,4.0,18:35
2025-11-18,202511180ATL,Chaz Lanier,9.0,2.0,0.0,11.0,10:59
2025-11-18,202511180ATL,Paul Reed,4.0,2.0,0.0,6.0,8:50
2025-11-18,202511180ATL,Isaac Jones,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180ATL,Wendell Moore Jr.,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180ATL,Tolu Smith,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180ATL,Jalen Johnson,25.0,8.0,9.0,42.0,39:06
2025-11-18,202511180ATL,Dyson Daniels,12.0,9.0,6.0,27.0,37:35
2025-11-18,202511180ATL,Nickeil Alexander-Walker,24.0,3.0,3.0,30.0,36:43
2025-11-18,202511180ATL,Vit Krejci,9.0,3.0,2.0,14.0,36:06
2025-11-18,202511180ATL,Onyeka Okongwu,21.0,1.0,3.0,25.0,33:35
2025-11-18,202511180ATL,Mouhamed Gueye,11.0,11.0,1.0,23.0,21:24
2025-11-18,202511180ATL,Luke Kennard,3.0,0.0,5.0,8.0,17:05
2025-11-18,202511180ATL,Keaton Wallace,7.0,0.0,2.0,9.0,13:08
2025-11-18,202511180ATL,Caleb Houstan,0.0,0.0,0.0,0.0,3:23
2025-11-18,202511180ATL,Asa Newell,0.0,0.0,0.0,0.0,1:55
2025-11-18,202511180ATL,Zaccharie Risacher,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180ATL,Jacob Toppin,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180BRK,Payton Pritchard,22.0,10.0,5.0,37.0,35:15
2025-11-18,202511180BRK,Derrick White,15.0,5.0,4.0,24.0,32:47
2025-11-18,202511180BRK,Jaylen Brown,29.0,4.0,4.0,37.0,32:00
2025-11-18,202511180BRK,Neemias Queta,6.0,7.0,2.0,15.0,22:51
2025-11-18,202511180BRK,Jordan Walsh,4.0,1.0,0.0,5.0,11:13
2025-11-18,202511180BRK,Anfernee Simons,11.0,4.0,5.0,20.0,26:09
2025-11-18,202511180BRK,Sam Hauser,8.0,7.0,3.0,18.0,22:01
2025-11-18,202511180BRK,Luka Garza,5.0,5.0,0.0,10.0,20:23
2025-11-18,202511180BRK,Josh Minott,10.0,4.0,0.0,14.0,19:15
2025-11-18,202511180BRK,Baylor Scheierman,3.0,2.0,1.0,6.0,13:22
2025-11-18,202511180BRK,Xavier Tillman Sr.,0.0,0.0,1.0,1.0,4:47
2025-11-18,202511180BRK,Chris Boucher,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180BRK,Hugo González,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180BRK,Ron Harper Jr.,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180BRK,Michael Porter Jr.,25.0,6.0,2.0,33.0,33:42
2025-11-18,202511180BRK,Nic Claxton,7.0,11.0,3.0,21.0,30:06
2025-11-18,202511180BRK,Terance Mann,3.0,4.0,7.0,14.0,27:13
2025-11-18,202511180BRK,Egor Demin,12.0,3.0,4.0,19.0,23:15
2025-11-18,202511180BRK,Noah Clowney,13.0,1.0,0.0,14.0,22:41
2025-11-18,202511180BRK,Ziaire Williams,12.0,4.0,3.0,19.0,27:20
2025-11-18,202511180BRK,Drake Powell,3.0,1.0,1.0,5.0,24:28
2025-11-18,202511180BRK,Day'Ron Sharpe,16.0,7.0,2.0,25.0,17:54
2025-11-18,202511180BRK,Tyrese Martin,8.0,1.0,2.0,11.0,17:53
2025-11-18,202511180BRK,Jalen Wilson,0.0,1.0,0.0,1.0,11:36
2025-11-18,202511180BRK,Nolan Traoré,0.0,0.0,1.0,1.0,1:56
2025-11-18,202511180BRK,Danny Wolf,0.0,0.0,0.0,0.0,1:56
2025-11-18,202511180LAL,Keyonte George,34.0,4.0,8.0,46.0,35:21
2025-11-18,202511180LAL,Lauri Markkanen,31.0,5.0,2.0,38.0,32:01
2025-11-18,202511180LAL,Jusuf Nurkić,10.0,10.0,6.0,26.0,28:52
2025-11-18,202511180LAL,Svi Mykhailiuk,13.0,3.0,1.0,17.0,25:12
2025-11-18,202511180LAL,Ace Bailey,13.0,1.0,1.0,15.0,23:22
2025-11-18,202511180LAL,Isaiah Collier,9.0,2.0,6.0,17.0,20:59
2025-11-18,202511180LAL,Cody Williams,4.0,0.0,0.0,4.0,20:36
2025-11-18,202511180LAL,Kyle Anderson,5.0,3.0,5.0,13.0,20:02
2025-11-18,202511180LAL,Brice Sensabaugh,3.0,1.0,3.0,7.0,17:23
2025-11-18,202511180LAL,Kevin Love,0.0,4.0,0.0,4.0,13:32
2025-11-18,202511180LAL,Elijah Harkless,4.0,0.0,1.0,5.0,2:40
2025-11-18,202511180LAL,Walter Clayton,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180LAL,Taylor Hendricks,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180LAL,Luka Dončić,37.0,5.0,10.0,52.0,34:14
2025-11-18,202511180LAL,Austin Reaves,26.0,5.0,1.0,32.0,33:26
2025-11-18,202511180LAL,Deandre Ayton,20.0,14.0,1.0,35.0,30:00
2025-11-18,202511180LAL,LeBron James,11.0,3.0,12.0,26.0,29:37
2025-11-18,202511180LAL,Rui Hachimura,6.0,4.0,1.0,11.0,25:42
2025-11-18,202511180LAL,Jake LaRavia,16.0,4.0,2.0,22.0,25:30
2025-11-18,202511180LAL,Marcus Smart,5.0,3.0,1.0,9.0,17:09
2025-11-18,202511180LAL,Gabe Vincent,6.0,0.0,1.0,7.0,16:01
2025-11-18,202511180LAL,Jaxson Hayes,8.0,3.0,0.0,11.0,15:02
2025-11-18,202511180LAL,Bronny James,3.0,0.0,2.0,5.0,3:33
2025-11-18,202511180LAL,Adou Thiero,2.0,0.0,0.0,2.0,3:33
2025-11-18,202511180LAL,Dalton Knecht,0.0,0.0,0.0,0.0,3:33
2025-11-18,202511180LAL,Maxi Kleber,0.0,0.0,0.0,0.0,2:40
2025-11-18,202511180LAL,Jarred Vanderbilt,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180ORL,Jimmy Butler,33.0,7.0,4.0,44.0,38:14
2025-11-18,202511180ORL,Stephen Curry,34.0,3.0,9.0,46.0,34:13
2025-11-18,202511180ORL,Draymond Green,12.0,6.0,6.0,24.0,31:24
2025-11-18,202511180ORL,Moses Moody,6.0,4.0,2.0,12.0,29:34
2025-11-18,202511180ORL,Will Richard,6.0,0.0,2.0,8.0,15:18
2025-11-18,202511180ORL,Al Horford,9.0,6.0,1.0,16.0,27:10
2025-11-18,202511180ORL,Brandin Podziemski,5.0,6.0,0.0,11.0,26:31
2025-11-18,202511180ORL,Buddy Hield,2.0,0.0,0.0,2.0,15:12
2025-11-18,202511180ORL,Quinten Post,2.0,3.0,1.0,6.0,12:09
2025-11-18,202511180ORL,Gary Payton II,4.0,1.0,1.0,6.0,10:15
2025-11-18,202511180ORL,Trayce Jackson-Davis,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180ORL,Jonathan Kuminga,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180ORL,Gui Santos,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180ORL,Pat Spencer,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180ORL,Desmond Bane,23.0,6.0,5.0,34.0,39:10
2025-11-18,202511180ORL,Franz Wagner,18.0,8.0,3.0,29.0,36:23
2025-11-18,202511180ORL,Wendell Carter Jr.,17.0,12.0,2.0,31.0,35:07
2025-11-18,202511180ORL,Jalen Suggs,13.0,5.0,8.0,26.0,31:56
2025-11-18,202511180ORL,Tristan Da Silva,15.0,4.0,2.0,21.0,28:52
2025-11-18,202511180ORL,Anthony Black,21.0,4.0,2.0,27.0,32:45
2025-11-18,202511180ORL,Tyus Jones,8.0,0.0,3.0,11.0,14:55
2025-11-18,202511180ORL,Goga Bitadze,6.0,2.0,3.0,11.0,13:54
2025-11-18,202511180ORL,Jonathan Isaac,0.0,2.0,0.0,2.0,6:49
2025-11-18,202511180ORL,Jamal Cain,0.0,0.0,0.0,0.0,0:09
2025-11-18,202511180ORL,Jett Howard,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180ORL,Jase Richardson,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180POR,Royce O'Neale,9.0,5.0,1.0,15.0,31:10
2025-11-18,202511180POR,Devin Booker,19.0,6.0,5.0,30.0,29:03
2025-11-18,202511180POR,Ryan Dunn,9.0,3.0,4.0,16.0,26:32
2025-11-18,202511180POR,Dillon Brooks,12.0,2.0,4.0,18.0,25:38
2025-11-18,202511180POR,Mark Williams,15.0,6.0,1.0,22.0,21:16
2025-11-18,202511180POR,Collin Gillespie,19.0,3.0,6.0,28.0,28:11
2025-11-18,202511180POR,Jordan Goodwin,10.0,4.0,1.0,15.0,21:48
2025-11-18,202511180POR,Oso Ighodaro,14.0,4.0,1.0,19.0,16:05
2025-11-18,202511180POR,Isaiah Livers,5.0,2.0,0.0,7.0,12:38
2025-11-18,202511180POR,Nick Richards,8.0,2.0,0.0,10.0,10:39
2025-11-18,202511180POR,Rasheer Fleming,4.0,6.0,0.0,10.0,10:00
2025-11-18,202511180POR,Nigel Hayes-Davis,0.0,3.0,0.0,3.0,3:36
2025-11-18,202511180POR,Jamaree Bouyea,3.0,0.0,1.0,4.0,3:26
2025-11-18,202511180POR,Khaman Maluach,0.0,0.0,0.0,0.0,0:00
2025-11-18,202511180POR,Toumani Camara,6.0,2.0,3.0,11.0,32:15
2025-11-18,202511180POR,Shaedon Sharpe,29.0,2.0,3.0,34.0,29:40
2025-11-18,202511180POR,Deni Avdija,19.0,5.0,5.0,29.0,29:11
2025-11-18,202511180POR,Kris Murray,3.0,4.0,0.0,7.0,25:08
2025-11-18,202511180POR,Donovan Clingan,9.0,12.0,2.0,23.0,23:27
